qid,docno,relevance,iteration
820,D85038,1,0
8205,D85039,2,0
4195,D85054,2,0
3871,D85059,2,0
6256,D85060,2,0
4179,D85066,2,0
8701,D85069,2,0
709,D85072,1,0
2191,D85076,1,0
8139,D85086,1,0
9156,D85101,2,0
7043,D85110,2,0
3968,D85118,2,0
6952,D85124,2,0
8263,D85125,1,0
5155,D85139,2,0
7925,D85150,2,0
774,D85156,1,0
2719,D85173,2,0
6787,D85174,1,0
7098,D85182,2,0
146,D85185,1,0
697,D85196,1,0
2784,D85203,1,0
1410,D85224,2,0
6944,D85227,2,0
2275,D85237,1,0
4610,D85238,2,0
2346,D85241,1,0
4387,D85252,2,0
930,D85258,1,0
6456,D85264,2,0
5587,D85268,2,0
3343,D85281,2,0
9155,D85283,1,0
7063,D85309,2,0
8688,D85314,2,0
8535,D85316,2,0
5241,D85320,2,0
7686,D85329,1,0
4007,D85335,1,0
1622,D85355,2,0
3079,D85360,2,0
6413,D85391,1,0
9948,D85392,1,0
1521,D85396,1,0
2978,D85414,1,0
4104,D85428,1,0
1043,D85443,2,0
9943,D85451,1,0
2498,D85482,1,0
1013,D85485,2,0
8815,D85488,2,0
933,D85490,2,0
6564,D85491,2,0
1835,D85503,2,0
2493,D85504,1,0
8403,D85506,2,0
4610,D85511,1,0
4929,D85521,1,0
6193,D85522,2,0
1888,D85528,1,0
5847,D85533,2,0
2766,D85538,1,0
2002,D85549,1,0
9020,D85577,1,0
3886,D85579,2,0
8104,D85594,2,0
1282,D85613,2,0
3733,D85621,2,0
1297,D85637,1,0
8628,D85650,1,0
6178,D85656,2,0
5776,D85672,1,0
25,D85677,2,0
3963,D85679,1,0
8540,D85689,1,0
6610,D85694,1,0
7393,D85696,2,0
9164,D85707,2,0
7384,D85714,1,0
4173,D85732,1,0
8193,D85736,2,0
4263,D85765,2,0
3703,D85766,1,0
6534,D85777,1,0
885,D85782,1,0
3457,D85806,2,0
8289,D85847,2,0
7151,D85858,1,0
7777,D85870,1,0
1116,D85891,2,0
9487,D85901,1,0
1853,D85904,2,0
1983,D85911,2,0
5042,D85922,2,0
8435,D85923,2,0
2972,D85930,2,0
7267,D85933,1,0
8415,D85937,2,0
5118,D85939,2,0
9608,D85946,2,0
9061,D85953,2,0
7344,D85960,1,0
1052,D85966,2,0
94,D85980,2,0
1878,D85982,1,0
6956,D86007,1,0
9105,D86012,1,0
3941,D86024,2,0
7960,D86025,1,0
5962,D86045,1,0
5753,D86109,2,0
5657,D86110,1,0
1425,D86114,2,0
4911,D86131,1,0
7310,D86141,1,0
4288,D86145,1,0
258,D86163,2,0
6606,D86169,2,0
3285,D86187,1,0
2590,D86189,2,0
8246,D86191,2,0
975,D86217,1,0
8490,D86221,2,0
1735,D86222,1,0
680,D86228,2,0
5980,D86236,1,0
5483,D86242,2,0
2710,D86254,2,0
8173,D86255,2,0
848,D86257,2,0
1138,D86266,2,0
8256,D86276,2,0
7215,D86277,2,0
6755,D86281,2,0
7848,D86290,1,0
6200,D86292,2,0
2637,D86313,1,0
3664,D86320,2,0
4438,D86323,2,0
9285,D86328,2,0
1934,D86329,1,0
7516,D86343,2,0
8532,D86357,2,0
2638,D86358,2,0
5447,D86365,2,0
7286,D86369,2,0
9665,D86374,2,0
1106,D86383,2,0
2657,D86384,2,0
9309,D86397,2,0
1254,D86399,1,0
5789,D86408,1,0
7435,D86418,2,0
7579,D86442,2,0
7845,D86443,1,0
6194,D86448,1,0
7033,D86451,1,0
7969,D86478,2,0
6567,D86482,1,0
3003,D86484,2,0
633,D86487,2,0
6080,D86504,2,0
5243,D86515,2,0
3488,D86517,1,0
6894,D86524,2,0
4218,D86532,1,0
9683,D86549,2,0
1152,D86570,1,0
4857,D86597,2,0
3228,D86599,2,0
6220,D86627,2,0
1628,D86646,1,0
3066,D86650,1,0
766,D86653,1,0
1852,D86654,1,0
7745,D86665,2,0
2731,D86670,2,0
6899,D86674,2,0
6332,D86675,2,0
2860,D86678,1,0
1810,D86682,1,0
3076,D86696,1,0
9797,D86717,1,0
3722,D86731,2,0
4185,D86758,2,0
6617,D86767,2,0
1649,D86769,2,0
2401,D86778,1,0
271,D86791,2,0
7987,D86815,2,0
4728,D86822,1,0
84,D86835,2,0
3997,D86841,1,0
6810,D86852,2,0
6461,D86853,2,0
9022,D86859,2,0
5710,D86862,2,0
380,D86869,1,0
7564,D86874,1,0
9350,D86885,1,0
5283,D86909,1,0
2251,D86917,2,0
8941,D86930,2,0
4596,D86939,1,0
248,D86944,2,0
1994,D86954,1,0
7217,D86958,2,0
3546,D86981,2,0
1947,D86991,1,0
4057,D86995,1,0
2336,D86999,1,0
7017,D87019,2,0
1139,D87021,2,0
359,D87022,1,0
320,D87023,1,0
5195,D87039,1,0
6304,D87046,1,0
5289,D87049,1,0
7769,D87059,2,0
4576,D87061,2,0
9271,D87065,1,0
9387,D87069,1,0
2235,D87085,2,0
9627,D87090,1,0
4507,D87091,2,0
8155,D87095,1,0
6620,D87115,2,0
4295,D87123,1,0
5606,D87133,1,0
1632,D87136,2,0
313,D87159,1,0
356,D87161,2,0
7451,D87162,1,0
725,D87176,1,0
5804,D87180,1,0
3555,D87195,2,0
4975,D87199,1,0
5430,D87202,1,0
3751,D87212,2,0
3293,D87235,1,0
3883,D87252,2,0
6311,D87264,2,0
4565,D87271,2,0
8149,D87277,1,0
4723,D87278,2,0
2159,D87293,2,0
4414,D87297,1,0
3669,D87307,2,0
8073,D87308,2,0
3654,D87322,1,0
8292,D87336,2,0
8617,D87344,2,0
5788,D87345,2,0
2569,D87347,1,0
8574,D87352,1,0
1621,D87354,1,0
3282,D87387,1,0
3688,D87390,1,0
1639,D87409,2,0
3617,D87420,2,0
4150,D87431,2,0
7519,D87433,1,0
6347,D87434,1,0
6945,D87440,1,0
6174,D87443,2,0
46,D87456,1,0
687,D87463,2,0
8732,D87468,2,0
6849,D87476,2,0
586,D87482,2,0
7623,D87491,1,0
3669,D87494,1,0
2136,D87511,1,0
8379,D87521,2,0
2491,D87545,1,0
3027,D87556,2,0
7310,D87563,2,0
7318,D87565,2,0
7181,D87580,2,0
6846,D87587,2,0
3414,D87593,2,0
1032,D87604,1,0
1824,D87614,2,0
1107,D87617,1,0
2314,D87624,1,0
3051,D87639,1,0
3314,D87654,1,0
3218,D87667,2,0
5818,D87687,2,0
9216,D87697,2,0
7547,D87699,2,0
9110,D87723,2,0
8367,D87724,2,0
821,D87736,2,0
7962,D87745,2,0
3574,D87747,2,0
8785,D87757,2,0
5566,D87775,2,0
6427,D87799,2,0
6955,D87808,2,0
4537,D87809,1,0
1348,D87812,1,0
3572,D87820,1,0
3259,D87828,1,0
3658,D87839,2,0
8391,D87858,2,0
3852,D87861,1,0
3719,D87864,2,0
6900,D87871,2,0
8197,D87879,2,0
5472,D87882,2,0
1919,D87888,1,0
3029,D87890,2,0
5815,D87896,1,0
6552,D87910,2,0
6251,D87911,1,0
7419,D87924,1,0
2960,D87925,2,0
4324,D87927,2,0
3890,D87954,1,0
4528,D87965,1,0
8013,D87966,2,0
8797,D88035,1,0
4255,D88049,1,0
7369,D88051,2,0
6404,D88079,2,0
7374,D88095,1,0
1560,D88111,1,0
8543,D88116,2,0
4213,D88119,1,0
6897,D88124,2,0
53,D88134,2,0
532,D88146,2,0
1421,D88163,2,0
5743,D88171,1,0
8308,D88180,1,0
8900,D88190,1,0
6228,D88206,1,0
8455,D88243,2,0
8577,D88248,2,0
3197,D88262,2,0
1932,D88269,2,0
8053,D88336,2,0
8303,D88353,2,0
5906,D88364,1,0
609,D88392,2,0
552,D88405,2,0
8977,D88407,2,0
2073,D88436,1,0
1216,D88438,1,0
6283,D88442,1,0
2544,D88455,2,0
4510,D88457,1,0
4038,D88461,2,0
3336,D88464,2,0
9870,D88467,2,0
565,D88472,1,0
3903,D88480,2,0
2756,D88492,1,0
2743,D88512,1,0
8194,D88513,1,0
4673,D88520,2,0
750,D88524,2,0
2065,D88527,2,0
1772,D88532,2,0
6483,D88537,2,0
6665,D88539,2,0
2900,D88546,2,0
3092,D88548,2,0
6245,D88569,2,0
1842,D88577,2,0
2282,D88578,1,0
6240,D88593,1,0
3103,D88604,1,0
9343,D88625,2,0
8421,D88635,1,0
4111,D88636,2,0
2487,D88637,1,0
4309,D88660,2,0
2918,D88662,1,0
3191,D88663,1,0
5832,D88671,2,0
6613,D88683,2,0
4560,D88689,2,0
1289,D88691,1,0
7299,D88698,2,0
4713,D88700,1,0
6665,D88715,1,0
6540,D88723,1,0
2153,D88733,1,0
4336,D88752,2,0
8354,D88754,2,0
7517,D88757,2,0
7650,D88758,1,0
1854,D88766,1,0
9312,D88788,1,0
5931,D88790,2,0
6117,D88794,2,0
4299,D88796,2,0
653,D88805,1,0
3599,D88808,2,0
7664,D88826,2,0
4468,D88828,2,0
4349,D88834,2,0
4357,D88837,2,0
3572,D88838,2,0
9462,D88840,2,0
6159,D88842,1,0
5462,D88860,2,0
4397,D88877,2,0
1617,D88878,1,0
816,D88883,1,0
6173,D88885,2,0
5500,D88897,2,0
462,D88902,2,0
9547,D88903,2,0
1208,D88928,1,0
6850,D88938,2,0
60,D88945,1,0
4650,D88959,1,0
1714,D88961,1,0
7244,D88970,2,0
7999,D88974,2,0
3738,D88993,1,0
3987,D89005,1,0
8342,D89010,1,0
9145,D89013,1,0
9320,D89022,1,0
2993,D89029,1,0
8860,D89052,1,0
6433,D89054,2,0
9588,D89055,1,0
8847,D89061,2,0
8582,D89062,2,0
3591,D89067,1,0
3382,D89070,2,0
5950,D89080,1,0
8905,D89113,2,0
462,D89129,1,0
1076,D89151,2,0
4445,D89154,1,0
5961,D89156,2,0
6255,D89162,2,0
9015,D89166,1,0
3622,D89170,1,0
5104,D89182,1,0
2020,D89187,2,0
260,D89206,1,0
3085,D89215,2,0
8791,D89217,1,0
3642,D89224,2,0
2068,D89229,1,0
8639,D89239,2,0
2052,D89244,2,0
9214,D89245,1,0
7232,D89246,1,0
7937,D89251,2,0
4292,D89266,2,0
9132,D89270,1,0
7827,D89284,2,0
6691,D89285,1,0
138,D89288,1,0
8229,D89304,1,0
426,D89313,1,0
3920,D89317,1,0
2965,D89367,2,0
8425,D89401,2,0
241,D89403,2,0
4952,D89421,2,0
7675,D89442,2,0
8027,D89444,2,0
5337,D89448,1,0
9198,D89455,1,0
5541,D89457,1,0
5654,D89465,1,0
4517,D89468,1,0
308,D89483,2,0
9825,D89486,2,0
9423,D89491,2,0
8067,D89509,2,0
3107,D89527,2,0
499,D89541,1,0
4287,D89546,2,0
5615,D89554,2,0
9503,D89561,2,0
2262,D89589,1,0
4140,D89592,2,0
5663,D89607,2,0
2285,D89611,2,0
142,D89617,1,0
3797,D89625,2,0
8691,D89628,1,0
7504,D89629,1,0
7709,D89636,2,0
2365,D89652,2,0
1781,D89659,2,0
9768,D89662,2,0
7579,D89663,1,0
3284,D89665,2,0
2368,D89673,2,0
8619,D89680,2,0
181,D89684,1,0
2705,D89685,1,0
1162,D89720,1,0
897,D89726,1,0
4037,D89730,2,0
4996,D89732,2,0
4513,D89734,2,0
4886,D89737,1,0
3432,D89756,1,0
6081,D89763,1,0
6109,D89768,1,0
7832,D89773,2,0
6571,D89780,2,0
2035,D89786,1,0
3017,D89800,2,0
6756,D89802,1,0
5374,D89803,1,0
3979,D89813,2,0
635,D89817,1,0
3443,D89829,1,0
75,D89830,1,0
5388,D89841,2,0
5541,D89855,2,0
4333,D89874,2,0
1063,D89881,2,0
3409,D89905,2,0
252,D89907,2,0
8583,D89922,2,0
7811,D89927,1,0
9198,D89933,2,0
7230,D89938,2,0
7892,D89958,1,0
1704,D89968,1,0
9961,D89981,2,0
2574,D89991,1,0
6116,D90002,1,0
1869,D90005,1,0
2628,D90006,2,0
8516,D90018,2,0
6129,D90046,2,0
7954,D90062,2,0
4737,D90070,1,0
3231,D90075,2,0
9445,D90078,1,0
5695,D90082,1,0
8228,D90084,2,0
6002,D90086,1,0
8183,D90093,2,0
8921,D90101,2,0
4407,D90113,2,0
2322,D90114,1,0
6434,D90117,2,0
5121,D90130,1,0
9909,D90153,1,0
19,D90177,2,0
3336,D90179,1,0
3230,D90181,1,0
7752,D90185,1,0
5176,D90195,1,0
1245,D90201,1,0
8048,D90202,2,0
3362,D90204,2,0
1736,D90213,1,0
8954,D90216,2,0
7887,D90218,2,0
4786,D90230,1,0
8907,D90256,2,0
8316,D90258,1,0
7818,D90264,2,0
76,D90273,2,0
7312,D90285,1,0
3020,D90311,1,0
9232,D90318,2,0
2745,D90322,1,0
9922,D90327,2,0
2998,D90328,2,0
5384,D90330,1,0
5563,D90334,2,0
2182,D90339,2,0
2904,D90341,2,0
5708,D90355,2,0
2970,D90363,2,0
6827,D90379,1,0
5571,D90381,1,0
5440,D90383,2,0
7237,D90386,1,0
3934,D90396,1,0
1195,D90404,1,0
2586,D90406,2,0
5796,D90408,2,0
9095,D90418,2,0
3476,D90420,1,0
1904,D90427,1,0
4399,D90433,1,0
2102,D90435,2,0
6607,D90437,1,0
9580,D90443,1,0
3371,D90450,1,0
8118,D90454,2,0
4849,D90456,2,0
5590,D90478,2,0
9253,D90500,1,0
563,D90511,1,0
4928,D90513,2,0
5454,D90515,1,0
2445,D90517,2,0
5360,D90524,1,0
6288,D90537,2,0
1262,D90561,2,0
2995,D90563,1,0
723,D90568,2,0
400,D90572,2,0
3377,D90579,2,0
7434,D90583,2,0
7694,D90586,1,0
136,D90587,2,0
740,D90594,1,0
6873,D90620,2,0
3138,D90624,1,0
5327,D90637,2,0
3604,D90639,1,0
1880,D90654,2,0
6262,D90662,1,0
3939,D90672,1,0
6314,D90680,2,0
8851,D90687,2,0
111,D90697,1,0
6285,D90701,2,0
5642,D90707,2,0
4675,D90711,1,0
4386,D90712,1,0
6378,D90713,2,0
4838,D90715,2,0
3474,D90717,2,0
2595,D90720,2,0
5772,D90730,2,0
7891,D90745,1,0
3534,D90751,2,0
2608,D90758,2,0
6461,D90759,1,0
7595,D90766,2,0
1166,D90777,1,0
5811,D90794,1,0
9956,D90801,1,0
7052,D90803,2,0
399,D90808,2,0
4621,D90809,1,0
1516,D90810,2,0
8735,D90811,2,0
2520,D90824,2,0
9184,D90833,2,0
4918,D90835,2,0
2519,D90845,1,0
5760,D90854,2,0
156,D90855,1,0
3334,D90868,1,0
3373,D90885,2,0
6562,D90886,1,0
1990,D90887,1,0
9748,D90890,2,0
1957,D90896,2,0
3530,D90904,1,0
4519,D90909,2,0
5833,D90912,1,0
4173,D90920,2,0
903,D90924,2,0
4722,D90931,2,0
3917,D90943,1,0
1440,D90958,1,0
8524,D90968,2,0
6783,D90971,2,0
2755,D90979,2,0
9433,D90982,2,0
1247,D90994,1,0
5098,D90997,2,0
9618,D91018,2,0
7418,D91022,2,0
2133,D91025,2,0
4032,D91030,2,0
9356,D91034,2,0
8091,D91039,2,0
3387,D91040,1,0
5066,D91041,1,0
9119,D91042,2,0
3344,D91046,2,0
2588,D91047,2,0
1214,D91061,2,0
4805,D91067,2,0
4851,D91076,2,0
6681,D91081,1,0
8092,D91090,2,0
919,D91092,1,0
8607,D91094,1,0
3953,D91107,2,0
7089,D91117,1,0
9331,D91122,2,0
3075,D91138,2,0
4640,D91148,2,0
6468,D91154,2,0
9398,D91167,2,0
2443,D91180,1,0
5418,D91198,2,0
1571,D91208,1,0
9180,D91222,2,0
587,D91225,2,0
7758,D91238,2,0
4229,D91248,2,0
2835,D91251,2,0
4535,D91279,2,0
3444,D91289,2,0
5553,D91307,2,0
3592,D91310,2,0
3663,D91315,2,0
1236,D91337,1,0
3427,D91358,1,0
9025,D91361,2,0
7176,D91371,2,0
5209,D91378,2,0
34,D91381,2,0
455,D91384,2,0
9059,D91386,2,0
7340,D91395,2,0
632,D91404,1,0
203,D91411,1,0
8044,D91422,2,0
6287,D91426,1,0
2091,D91430,1,0
3569,D91438,2,0
7304,D91440,2,0
2930,D91445,2,0
259,D91459,2,0
4873,D91488,2,0
272,D91491,1,0
8029,D91495,2,0
2378,D91496,2,0
5522,D91499,2,0
5100,D91513,2,0
2034,D91524,2,0
3437,D91528,2,0
1316,D91533,2,0
993,D91534,1,0
8655,D91537,1,0
3161,D91538,1,0
5549,D91552,2,0
8297,D91566,2,0
9417,D91571,1,0
7449,D91583,1,0
6750,D91585,2,0
2228,D91599,2,0
5958,D91605,2,0
4657,D91609,2,0
9832,D91645,1,0
4945,D91649,2,0
7716,D91655,1,0
7703,D91658,1,0
269,D91666,2,0
6811,D91675,1,0
377,D91678,2,0
5828,D91680,2,0
4364,D91684,2,0
6004,D91685,1,0
7170,D91691,2,0
3819,D91693,1,0
5098,D91699,1,0
7313,D91715,2,0
7446,D91733,1,0
5304,D91736,1,0
4553,D91741,2,0
8141,D91763,2,0
2600,D91769,2,0
8491,D91772,2,0
3630,D91776,2,0
4755,D91778,2,0
2555,D91779,1,0
7309,D91792,2,0
6245,D91808,1,0
1377,D91838,1,0
7380,D91861,1,0
3578,D91885,1,0
3457,D91891,1,0
5291,D91892,2,0
157,D91898,1,0
2305,D91921,1,0
7045,D91931,2,0
6720,D91932,2,0
6571,D91944,1,0
3207,D91948,2,0
3663,D91969,1,0
2019,D91977,2,0
9307,D91981,1,0
1882,D91985,2,0
4843,D91997,2,0
7125,D92012,2,0
4138,D92015,1,0
5883,D92018,1,0
2414,D92020,1,0
3303,D92023,1,0
5214,D92036,2,0
611,D92042,2,0
5139,D92048,1,0
1738,D92064,2,0
2805,D92102,2,0
59,D92104,1,0
2899,D92106,2,0
9621,D92129,1,0
8452,D92157,2,0
7484,D92161,2,0
1288,D92164,1,0
1143,D92165,1,0
5847,D92167,1,0
1002,D92173,1,0
3505,D92179,2,0
9372,D92185,1,0
5987,D92243,1,0
341,D92244,2,0
7799,D92246,2,0
9056,D92252,2,0
1659,D92258,1,0
8561,D92265,1,0
9243,D92270,2,0
1321,D92272,2,0
60,D92289,2,0
907,D92293,2,0
1770,D92294,2,0
9356,D92295,1,0
1068,D92304,2,0
1753,D92306,2,0
1161,D92312,1,0
1868,D92316,2,0
8162,D92336,1,0
5862,D92343,2,0
1836,D92355,2,0
286,D92359,1,0
9631,D92378,2,0
1074,D92384,2,0
6647,D92386,1,0
1801,D92390,1,0
2149,D92414,1,0
7283,D92441,1,0
3145,D92451,1,0
5707,D92466,2,0
3015,D92473,2,0
931,D92475,2,0
3822,D92478,2,0
5676,D92499,1,0
920,D92518,2,0
5310,D92544,2,0
3169,D92556,2,0
6539,D92571,1,0
8026,D92598,2,0
8416,D92610,1,0
3501,D92617,2,0
7021,D92620,2,0
2268,D92630,2,0
415,D92640,1,0
1948,D92645,1,0
9869,D92652,2,0
8096,D92677,2,0
2224,D92681,2,0
3207,D92684,1,0
4457,D92693,2,0
4156,D92712,1,0
851,D92728,1,0
861,D92740,2,0
2911,D92752,1,0
7339,D92761,1,0
103,D92763,2,0
1594,D92765,1,0
6041,D92770,1,0
25,D92779,1,0
168,D92784,1,0
1705,D92795,2,0
6937,D92800,2,0
3825,D92802,2,0
3258,D92809,1,0
5886,D92836,1,0
3074,D92839,2,0
281,D92840,2,0
3413,D92843,2,0
584,D92855,2,0
393,D92861,1,0
2717,D92872,2,0
2790,D92885,2,0
7989,D92901,2,0
6093,D92906,2,0
3332,D92913,2,0
9489,D92923,2,0
538,D92928,1,0
8035,D92934,2,0
6323,D92936,2,0
1106,D92938,1,0
2036,D92955,1,0
3172,D92956,2,0
4939,D92959,2,0
7787,D92968,2,0
9861,D92980,2,0
677,D92981,2,0
1498,D92983,2,0
8687,D93004,2,0
8499,D93008,1,0
5235,D93010,1,0
9439,D93019,2,0
8856,D93029,2,0
54,D93031,2,0
6159,D93066,2,0
7828,D93067,1,0
5982,D93070,2,0
4529,D93075,2,0
4176,D93078,2,0
7006,D93081,2,0
4003,D93086,1,0
1425,D93088,1,0
3515,D93093,1,0
464,D93094,2,0
3673,D93101,1,0
3013,D93107,1,0
1310,D93109,1,0
2256,D93120,1,0
9330,D93121,2,0
1982,D93135,2,0
6132,D93150,1,0
9390,D93151,2,0
7532,D93153,1,0
3290,D93179,2,0
1978,D93196,2,0
6269,D93201,2,0
1427,D93202,1,0
8019,D93208,2,0
8640,D93209,1,0
2152,D93214,2,0
2016,D93217,1,0
3319,D93240,1,0
4895,D93244,1,0
3025,D93245,2,0
7793,D93248,2,0
2502,D93249,1,0
6788,D93257,2,0
2419,D93264,2,0
5684,D93272,2,0
305,D93286,2,0
3758,D93287,1,0
3816,D93288,1,0
8337,D93302,1,0
501,D93312,1,0
6789,D93313,2,0
530,D93318,1,0
6730,D93324,1,0
8068,D93325,2,0
584,D93332,1,0
8257,D93348,2,0
1820,D93353,2,0
8562,D93354,2,0
8626,D93368,1,0
7976,D93388,1,0
7665,D93403,1,0
4370,D93412,1,0
5026,D93413,2,0
3392,D93424,2,0
3089,D93433,2,0
9995,D93444,2,0
4116,D93445,2,0
6343,D93448,2,0
3973,D93467,2,0
9175,D93498,2,0
8788,D93507,2,0
5448,D93522,1,0
6816,D93530,1,0
3853,D93531,2,0
180,D93540,1,0
6425,D93544,1,0
4061,D93553,2,0
5293,D93559,1,0
8355,D93580,2,0
893,D93582,1,0
7129,D93597,1,0
5003,D93604,2,0
7413,D93625,1,0
455,D93627,1,0
6810,D93639,1,0
6941,D93641,1,0
4135,D93650,1,0
3946,D93658,2,0
6895,D93693,2,0
9660,D93698,2,0
4996,D93707,1,0
5363,D93719,2,0
4004,D93720,2,0
9195,D93733,2,0
4643,D93738,1,0
2886,D93740,2,0
2575,D93763,2,0
4744,D93768,2,0
6577,D93778,2,0
2804,D93794,2,0
2189,D93801,2,0
2732,D93829,2,0
6538,D93859,1,0
1409,D93864,2,0
9337,D93865,2,0
5610,D93881,2,0
2725,D93885,1,0
403,D93902,2,0
5116,D93904,1,0
978,D93917,1,0
4056,D93926,2,0
334,D93929,2,0
441,D93937,2,0
8157,D93951,2,0
457,D93954,1,0
9637,D93959,1,0
4945,D93967,1,0
702,D93985,1,0
2683,D93989,1,0
2259,D94002,1,0
9565,D94003,1,0
1093,D94006,1,0
9758,D94017,2,0
6453,D94022,2,0
8685,D94029,2,0
6734,D94036,1,0
9204,D94045,2,0
7741,D94048,1,0
4869,D94065,2,0
114,D94071,2,0
5601,D94105,2,0
7584,D94127,2,0
7462,D94145,1,0
7772,D94150,1,0
3969,D94151,2,0
498,D94154,2,0
9300,D94155,2,0
1223,D94160,1,0
9400,D94163,1,0
1883,D94164,2,0
5844,D94169,1,0
1748,D94170,2,0
5829,D94172,1,0
6730,D94181,2,0
8317,D94183,2,0
9317,D94200,1,0
9855,D94201,2,0
7733,D94209,1,0
352,D94211,1,0
430,D94237,2,0
885,D94240,2,0
3048,D94259,1,0
3549,D94264,1,0
9093,D94266,1,0
8982,D94286,2,0
6191,D94289,2,0
1281,D94292,2,0
1903,D94298,1,0
5943,D94304,2,0
1808,D94313,2,0
2468,D94314,2,0
5997,D94318,1,0
2545,D94322,1,0
525,D94331,1,0
6373,D94333,1,0
3647,D94343,1,0
3299,D94346,2,0
8569,D94352,2,0
6007,D94360,1,0
9839,D94364,2,0
5932,D94372,2,0
974,D94387,2,0
5280,D94424,2,0
6494,D94432,1,0
1721,D94445,1,0
2546,D94448,1,0
4664,D94466,1,0
4588,D94483,2,0
2277,D94490,2,0
8541,D94494,2,0
6852,D94498,1,0
2432,D94505,2,0
9212,D94511,1,0
1962,D94514,2,0
1980,D94518,2,0
1357,D94525,1,0
1085,D94556,2,0
2046,D94563,2,0
9262,D94571,1,0
7598,D94575,2,0
7983,D94595,2,0
1180,D94602,1,0
5752,D94618,1,0
3805,D94621,1,0
4741,D94624,2,0
4139,D94630,2,0
9078,D94635,2,0
3691,D94639,2,0
4049,D94657,1,0
7765,D94660,2,0
5400,D94669,2,0
4455,D94679,1,0
1421,D94681,1,0
2958,D94682,1,0
3251,D94685,2,0
4983,D94687,2,0
1167,D94688,1,0
6519,D94712,2,0
6674,D94713,2,0
2008,D94715,2,0
2200,D94737,1,0
17,D94747,1,0
458,D94750,2,0
7161,D94766,1,0
2739,D94778,2,0
2855,D94804,1,0
2786,D94809,2,0
5401,D94810,1,0
7269,D94818,1,0
3589,D94823,1,0
6584,D94825,1,0
2331,D94831,2,0
712,D94832,2,0
3162,D94835,1,0
6705,D94841,1,0
5740,D94844,2,0
3626,D94854,2,0
1528,D94855,2,0
2547,D94857,2,0
6538,D94873,2,0
9999,D94876,1,0
7304,D94898,1,0
7490,D94901,1,0
4652,D94908,2,0
4674,D94916,2,0
8943,D94917,2,0
1453,D94919,1,0
6743,D94935,1,0
5576,D94938,1,0
6365,D94940,2,0
4761,D94944,2,0
4699,D94950,2,0
9797,D94959,2,0
3918,D94967,2,0
4192,D94969,2,0
5172,D94971,1,0
3858,D94975,1,0
5992,D94982,1,0
2438,D94990,2,0
5573,D94991,2,0
1264,D94994,1,0
1269,D94996,2,0
3185,D95009,2,0
4582,D95011,1,0
3168,D95012,2,0
5096,D95025,1,0
2223,D95029,2,0
966,D95042,2,0
5271,D95062,1,0
8612,D95063,2,0
4318,D95064,2,0
6115,D95079,2,0
7185,D95086,2,0
9523,D95092,2,0
3846,D95117,2,0
8990,D95132,2,0
4070,D95134,2,0
219,D95140,2,0
4530,D95157,2,0
1634,D95168,2,0
7501,D95174,2,0
1928,D95184,2,0
9730,D95201,2,0
5814,D95211,2,0
9852,D95215,2,0
8492,D95219,1,0
4516,D95258,1,0
7216,D95280,1,0
9117,D95294,1,0
3205,D95297,2,0
2632,D95305,2,0
7928,D95321,2,0
8187,D95329,1,0
325,D95337,1,0
1729,D95343,1,0
5806,D95356,2,0
1614,D95365,2,0
7505,D95369,1,0
6311,D95401,1,0
1825,D95403,2,0
8345,D95420,1,0
3108,D95423,1,0
548,D95427,2,0
2241,D95439,1,0
7717,D95441,1,0
1313,D95466,2,0
4967,D95468,2,0
9867,D95471,2,0
4604,D95489,1,0
8454,D95501,2,0
165,D95505,1,0
4388,D95507,2,0
886,D95508,2,0
1526,D95523,2,0
6123,D95532,1,0
6573,D95533,2,0
9517,D95554,2,0
6551,D95558,2,0
2766,D95563,2,0
5608,D95564,1,0
9521,D95571,2,0
6640,D95584,1,0
8507,D95585,2,0
1970,D95588,1,0
7862,D95589,2,0
6312,D95596,2,0
3451,D95600,2,0
3071,D95601,2,0
8677,D95603,1,0
4873,D95607,1,0
8222,D95611,2,0
3672,D95625,1,0
9970,D95631,1,0
3338,D95640,1,0
2328,D95650,2,0
2091,D95667,2,0
4686,D95678,2,0
2411,D95712,2,0
9073,D95718,2,0
6381,D95724,2,0
4230,D95729,2,0
726,D95744,1,0
8665,D95745,1,0
7154,D95757,2,0
6616,D95763,2,0
7361,D95766,2,0
8180,D95772,2,0
7028,D95777,1,0
9214,D95778,2,0
6649,D95782,1,0
1663,D95789,2,0
5276,D95797,1,0
2754,D95813,2,0
355,D95818,2,0
7688,D95820,2,0
192,D95848,2,0
6008,D95850,1,0
1252,D95857,2,0
2482,D95875,2,0
4000,D95883,2,0
7705,D95893,2,0
726,D95896,2,0
9759,D95905,2,0
831,D95912,2,0
133,D95918,1,0
7938,D95934,1,0
3445,D95945,2,0
8096,D95969,1,0
5005,D95979,1,0
5245,D95987,1,0
7000,D95992,2,0
655,D96001,2,0
7392,D96002,2,0
348,D96012,1,0
5680,D96015,2,0
2673,D96017,2,0
6630,D96020,2,0
8332,D96028,2,0
5788,D96036,1,0
9263,D96041,2,0
5255,D96111,2,0
6891,D96114,2,0
9050,D96115,1,0
434,D96118,2,0
2616,D96138,2,0
5727,D96143,1,0
3704,D96145,2,0
7633,D96147,2,0
6795,D96149,2,0
2790,D96164,1,0
9354,D96170,2,0
9610,D96173,2,0
2693,D96182,2,0
2635,D96202,2,0
7323,D96208,2,0
5136,D96213,1,0
